obs,period,date,year,month,height_live,epoch,locality,site,bar,station,treatment,strata,gear
27763,24,12/22/2021,2021,12,53,3,LC,O,17,LCO17,rocks,N_LG,transect
27764,24,12/22/2021,2021,12,27,3,LC,O,17,LCO17,rocks,N_LG,transect
27765,24,12/22/2021,2021,12,34,3,LC,O,17,LCO17,rocks,N_LG,transect
27766,24,12/22/2021,2021,12,40,3,LC,O,17,LCO17,rocks,N_LG,transect
27767,24,12/22/2021,2021,12,41,3,LC,O,17,LCO17,rocks,N_LG,transect
27768,24,12/22/2021,2021,12,11,3,LC,O,17,LCO17,rocks,N_LG,transect
27769,24,12/22/2021,2021,12,22,3,LC,O,17,LCO17,rocks,N_LG,transect
27770,24,12/22/2021,2021,12,16,3,LC,O,17,LCO17,rocks,N_LG,transect
27771,24,12/22/2021,2021,12,14,3,LC,O,17,LCO17,rocks,N_LG,transect
27772,24,12/22/2021,2021,12,24,3,LC,O,17,LCO17,rocks,N_LG,transect
27773,24,12/22/2021,2021,12,16,3,LC,O,17,LCO17,rocks,N_LG,transect
27774,24,12/22/2021,2021,12,72,3,LC,O,17,LCO17,rocks,N_LG,transect
27775,24,12/22/2021,2021,12,29,3,LC,O,17,LCO17,rocks,N_LG,transect
27776,24,12/22/2021,2021,12,49,3,LC,O,17,LCO17,rocks,N_LG,transect
27777,24,12/22/2021,2021,12,13,3,LC,O,17,LCO17,rocks,N_LG,transect
27778,24,12/22/2021,2021,12,48,3,LC,O,17,LCO17,rocks,N_LG,transect
27779,24,12/22/2021,2021,12,24,3,LC,O,17,LCO17,rocks,N_LG,transect
27780,24,12/22/2021,2021,12,26,3,LC,O,17,LCO17,rocks,N_LG,transect
27781,24,12/22/2021,2021,12,34,3,LC,O,17,LCO17,rocks,N_LG,transect
27782,24,12/22/2021,2021,12,59,3,LC,O,17,LCO17,rocks,N_LG,transect
27783,24,12/22/2021,2021,12,14,3,LC,O,17,LCO17,rocks,N_LG,transect
27784,24,12/22/2021,2021,12,19,3,LC,O,17,LCO17,rocks,N_LG,transect
27785,24,12/22/2021,2021,12,65,3,LC,O,17,LCO17,rocks,N_LG,transect
27786,24,12/22/2021,2021,12,28,3,LC,O,17,LCO17,rocks,N_LG,transect
27787,24,12/22/2021,2021,12,35,3,LC,O,17,LCO17,rocks,N_LG,transect
27788,24,12/22/2021,2021,12,42,3,LC,O,17,LCO17,rocks,N_LG,transect
27789,24,12/22/2021,2021,12,64,3,LC,O,17,LCO17,rocks,N_LG,transect
27790,24,12/22/2021,2021,12,14,3,LC,I,7,LCI7,control,N_NA,transect
27791,24,12/22/2021,2021,12,13,3,LC,I,7,LCI7,control,N_NA,transect
27792,24,12/22/2021,2021,12,36,3,LC,I,7,LCI7,control,N_NA,transect
27793,24,12/22/2021,2021,12,18,3,LC,I,7,LCI7,control,N_NA,transect
27794,24,12/22/2021,2021,12,43,3,LC,I,7,LCI7,control,N_NA,transect
27795,24,12/22/2021,2021,12,49,3,LC,I,7,LCI7,control,N_NA,transect
27796,24,12/22/2021,2021,12,56,3,LC,I,7,LCI7,control,N_NA,transect
27797,24,12/22/2021,2021,12,41,3,LC,I,7,LCI7,control,N_NA,transect
27798,24,12/22/2021,2021,12,23,3,LC,I,7,LCI7,control,N_NA,transect
27799,24,12/22/2021,2021,12,17,3,LC,I,7,LCI7,control,N_NA,transect
27800,24,12/22/2021,2021,12,33,3,LC,I,7,LCI7,control,N_NA,transect
27801,24,12/22/2021,2021,12,39,3,LC,I,7,LCI7,control,N_NA,transect
27802,24,12/22/2021,2021,12,38,3,LC,I,7,LCI7,control,N_NA,transect
27803,24,12/22/2021,2021,12,80,3,LC,I,7,LCI7,control,N_NA,transect
27804,24,12/22/2021,2021,12,21,3,LC,I,7,LCI7,control,N_NA,transect
27805,24,12/22/2021,2021,12,54,3,LC,I,7,LCI7,control,N_NA,transect
27806,24,12/22/2021,2021,12,50,3,LC,I,7,LCI7,control,N_NA,transect
27807,24,12/22/2021,2021,12,50,3,LC,I,7,LCI7,control,N_NA,transect
27808,24,12/22/2021,2021,12,30,3,LC,I,7,LCI7,control,N_NA,transect
27809,24,12/22/2021,2021,12,30,3,LC,I,7,LCI7,control,N_NA,transect
27810,24,12/22/2021,2021,12,42,3,LC,I,7,LCI7,control,N_NA,transect
27811,24,12/22/2021,2021,12,18,3,LC,I,7,LCI7,control,N_NA,transect
27812,24,12/22/2021,2021,12,24,3,LC,I,7,LCI7,control,N_NA,transect
27813,24,12/22/2021,2021,12,54,3,LC,I,7,LCI7,control,N_NA,transect
27814,24,12/22/2021,2021,12,26,3,LC,I,7,LCI7,control,N_NA,transect
27815,24,12/22/2021,2021,12,22,3,LC,I,7,LCI7,control,N_NA,transect
27816,24,12/22/2021,2021,12,30,3,LC,I,7,LCI7,control,N_NA,transect
27817,24,12/22/2021,2021,12,31,3,LC,I,7,LCI7,control,N_NA,transect
27818,24,12/22/2021,2021,12,24,3,LC,I,7,LCI7,control,N_NA,transect
27819,24,12/22/2021,2021,12,19,3,LC,I,7,LCI7,control,N_NA,transect
27820,24,12/22/2021,2021,12,36,3,LC,I,6,LCI6,control,N_NA,transect
27821,24,12/22/2021,2021,12,29,3,LC,I,6,LCI6,control,N_NA,transect
27822,24,12/22/2021,2021,12,28,3,LC,I,6,LCI6,control,N_NA,transect
27823,24,12/22/2021,2021,12,19,3,LC,I,6,LCI6,control,N_NA,transect
27824,24,12/22/2021,2021,12,23,3,LC,I,6,LCI6,control,N_NA,transect
27825,24,12/22/2021,2021,12,26,3,LC,I,6,LCI6,control,N_NA,transect
27826,24,12/22/2021,2021,12,31,3,LC,I,6,LCI6,control,N_NA,transect
27827,24,12/22/2021,2021,12,22,3,LC,I,6,LCI6,control,N_NA,transect
27828,24,12/22/2021,2021,12,27,3,LC,I,6,LCI6,control,N_NA,transect
27829,24,12/22/2021,2021,12,29,3,LC,I,6,LCI6,control,N_NA,transect
27830,24,12/22/2021,2021,12,44,3,LC,I,6,LCI6,control,N_NA,transect
27831,24,12/22/2021,2021,12,13,3,LC,I,6,LCI6,control,N_NA,transect
27832,24,12/22/2021,2021,12,39,3,LC,I,6,LCI6,control,N_NA,transect
27833,24,12/22/2021,2021,12,44,3,LC,I,6,LCI6,control,N_NA,transect
27834,24,12/22/2021,2021,12,31,3,LC,I,6,LCI6,control,N_NA,transect
27835,24,12/22/2021,2021,12,18,3,LC,I,6,LCI6,control,N_NA,transect
27836,24,12/22/2021,2021,12,15,3,LC,I,6,LCI6,control,N_NA,transect
27837,24,12/22/2021,2021,12,24,3,LC,I,6,LCI6,control,N_NA,transect
27838,24,12/22/2021,2021,12,26,3,LC,I,6,LCI6,control,N_NA,transect
27839,24,12/22/2021,2021,12,39,3,LC,I,6,LCI6,control,N_NA,transect
27840,24,12/22/2021,2021,12,34,3,LC,I,6,LCI6,control,N_NA,transect
27841,24,12/22/2021,2021,12,47,3,LC,I,6,LCI6,control,N_NA,transect
27842,24,12/22/2021,2021,12,43,3,LC,I,6,LCI6,control,N_NA,transect
27843,24,12/22/2021,2021,12,30,3,LC,I,6,LCI6,control,N_NA,transect
27844,24,12/22/2021,2021,12,34,3,LC,I,6,LCI6,control,N_NA,transect
27845,24,12/22/2021,2021,12,45,3,LC,I,6,LCI6,control,N_NA,transect
27846,24,12/22/2021,2021,12,14,3,LC,I,6,LCI6,control,N_NA,transect
27847,24,12/22/2021,2021,12,37,3,LC,I,6,LCI6,control,N_NA,transect
27848,24,12/22/2021,2021,12,12,3,LC,I,6,LCI6,control,N_NA,transect
27849,24,12/22/2021,2021,12,11,3,LC,I,6,LCI6,control,N_NA,transect
27850,24,12/23/2021,2021,12,63,3,LC,O,7,LCO7,rocks,N_LG,transect
27851,24,12/23/2021,2021,12,37,3,LC,O,7,LCO7,rocks,N_LG,transect
27852,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27853,24,12/23/2021,2021,12,36,3,LC,O,7,LCO7,rocks,N_LG,transect
27854,24,12/23/2021,2021,12,21,3,LC,O,7,LCO7,rocks,N_LG,transect
27855,24,12/23/2021,2021,12,14,3,LC,O,7,LCO7,rocks,N_LG,transect
27856,24,12/23/2021,2021,12,56,3,LC,O,7,LCO7,rocks,N_LG,transect
27857,24,12/23/2021,2021,12,30,3,LC,O,7,LCO7,rocks,N_LG,transect
27858,24,12/23/2021,2021,12,39,3,LC,O,7,LCO7,rocks,N_LG,transect
27859,24,12/23/2021,2021,12,12,3,LC,O,7,LCO7,rocks,N_LG,transect
27860,24,12/23/2021,2021,12,18,3,LC,O,7,LCO7,rocks,N_LG,transect
27861,24,12/23/2021,2021,12,19,3,LC,O,7,LCO7,rocks,N_LG,transect
27862,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27863,24,12/23/2021,2021,12,29,3,LC,O,7,LCO7,rocks,N_LG,transect
27864,24,12/23/2021,2021,12,36,3,LC,O,7,LCO7,rocks,N_LG,transect
27865,24,12/23/2021,2021,12,16,3,LC,O,7,LCO7,rocks,N_LG,transect
27866,24,12/23/2021,2021,12,21,3,LC,O,7,LCO7,rocks,N_LG,transect
27867,24,12/23/2021,2021,12,29,3,LC,O,7,LCO7,rocks,N_LG,transect
27868,24,12/23/2021,2021,12,17,3,LC,O,7,LCO7,rocks,N_LG,transect
27869,24,12/23/2021,2021,12,21,3,LC,O,7,LCO7,rocks,N_LG,transect
27870,24,12/23/2021,2021,12,23,3,LC,O,7,LCO7,rocks,N_LG,transect
27871,24,12/23/2021,2021,12,21,3,LC,O,7,LCO7,rocks,N_LG,transect
27872,24,12/23/2021,2021,12,17,3,LC,O,7,LCO7,rocks,N_LG,transect
27873,24,12/23/2021,2021,12,17,3,LC,O,7,LCO7,rocks,N_LG,transect
27874,24,12/23/2021,2021,12,14,3,LC,O,7,LCO7,rocks,N_LG,transect
27875,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27876,24,12/23/2021,2021,12,12,3,LC,O,7,LCO7,rocks,N_LG,transect
27877,24,12/23/2021,2021,12,24,3,LC,O,7,LCO7,rocks,N_LG,transect
27878,24,12/23/2021,2021,12,20,3,LC,O,7,LCO7,rocks,N_LG,transect
27879,24,12/23/2021,2021,12,18,3,LC,O,7,LCO7,rocks,N_LG,transect
27880,24,12/23/2021,2021,12,31,3,LC,O,7,LCO7,rocks,N_LG,transect
27881,24,12/23/2021,2021,12,19,3,LC,O,7,LCO7,rocks,N_LG,transect
27882,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27883,24,12/23/2021,2021,12,24,3,LC,O,7,LCO7,rocks,N_LG,transect
27884,24,12/23/2021,2021,12,30,3,LC,O,7,LCO7,rocks,N_LG,transect
27885,24,12/23/2021,2021,12,34,3,LC,O,7,LCO7,rocks,N_LG,transect
27886,24,12/23/2021,2021,12,29,3,LC,O,7,LCO7,rocks,N_LG,transect
27887,24,12/23/2021,2021,12,20,3,LC,O,7,LCO7,rocks,N_LG,transect
27888,24,12/23/2021,2021,12,12,3,LC,O,7,LCO7,rocks,N_LG,transect
27889,24,12/23/2021,2021,12,23,3,LC,O,7,LCO7,rocks,N_LG,transect
27890,24,12/23/2021,2021,12,19,3,LC,O,7,LCO7,rocks,N_LG,transect
27891,24,12/23/2021,2021,12,23,3,LC,O,7,LCO7,rocks,N_LG,transect
27892,24,12/23/2021,2021,12,10,3,LC,O,7,LCO7,rocks,N_LG,transect
27893,24,12/23/2021,2021,12,16,3,LC,O,7,LCO7,rocks,N_LG,transect
27894,24,12/23/2021,2021,12,14,3,LC,O,7,LCO7,rocks,N_LG,transect
27895,24,12/23/2021,2021,12,12,3,LC,O,7,LCO7,rocks,N_LG,transect
27896,24,12/23/2021,2021,12,32,3,LC,O,7,LCO7,rocks,N_LG,transect
27897,24,12/23/2021,2021,12,35,3,LC,O,7,LCO7,rocks,N_LG,transect
27898,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27899,24,12/23/2021,2021,12,30,3,LC,O,7,LCO7,rocks,N_LG,transect
27900,24,12/23/2021,2021,12,22,3,LC,O,7,LCO7,rocks,N_LG,transect
27901,24,12/23/2021,2021,12,29,3,LC,O,7,LCO7,rocks,N_LG,transect
27902,24,12/23/2021,2021,12,30,3,LC,O,7,LCO7,rocks,N_LG,transect
27903,24,12/23/2021,2021,12,15,3,LC,O,7,LCO7,rocks,N_LG,transect
27904,24,12/23/2021,2021,12,11,3,LC,O,7,LCO7,rocks,N_LG,transect
27905,24,12/23/2021,2021,12,49,3,LC,O,7,LCO7,rocks,N_LG,transect
27906,24,12/23/2021,2021,12,45,3,LC,O,7,LCO7,rocks,N_LG,transect
27907,24,12/23/2021,2021,12,23,3,LC,O,7,LCO7,rocks,N_LG,transect
27908,24,12/23/2021,2021,12,34,3,LC,O,7,LCO7,rocks,N_LG,transect
27909,24,12/23/2021,2021,12,21,3,LC,O,7,LCO7,rocks,N_LG,transect
27910,24,12/23/2021,2021,12,62,3,LC,O,7,LCO7,rocks,N_LG,transect
27911,24,12/23/2021,2021,12,46,3,LC,O,7,LCO7,rocks,N_LG,transect
27912,24,12/23/2021,2021,12,58,3,LC,O,7,LCO7,rocks,N_LG,transect
27913,24,12/23/2021,2021,12,40,3,LC,O,7,LCO7,rocks,N_LG,transect
27914,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27915,24,12/23/2021,2021,12,17,3,LC,O,7,LCO7,rocks,N_LG,transect
27916,24,12/23/2021,2021,12,63,3,LC,O,7,LCO7,rocks,N_LG,transect
27917,24,12/23/2021,2021,12,57,3,LC,O,7,LCO7,rocks,N_LG,transect
27918,24,12/23/2021,2021,12,49,3,LC,O,7,LCO7,rocks,N_LG,transect
27919,24,12/23/2021,2021,12,10,3,LC,O,7,LCO7,rocks,N_LG,transect
27920,24,12/23/2021,2021,12,63,3,LC,O,7,LCO7,rocks,N_LG,transect
27921,24,12/23/2021,2021,12,30,3,LC,O,7,LCO7,rocks,N_LG,transect
27922,24,12/23/2021,2021,12,15,3,LC,O,7,LCO7,rocks,N_LG,transect
27923,24,12/23/2021,2021,12,30,3,LC,O,7,LCO7,rocks,N_LG,transect
27924,24,12/23/2021,2021,12,23,3,LC,O,7,LCO7,rocks,N_LG,transect
27925,24,12/23/2021,2021,12,28,3,LC,O,7,LCO7,rocks,N_LG,transect
27926,24,12/23/2021,2021,12,29,3,LC,O,7,LCO7,rocks,N_LG,transect
27927,24,12/23/2021,2021,12,39,3,LC,O,7,LCO7,rocks,N_LG,transect
27928,24,12/23/2021,2021,12,27,3,LC,O,7,LCO7,rocks,N_LG,transect
27929,24,12/23/2021,2021,12,30,3,LC,O,7,LCO7,rocks,N_LG,transect
27930,24,12/23/2021,2021,12,27,3,LC,O,7,LCO7,rocks,N_LG,transect
27931,24,12/23/2021,2021,12,57,3,LC,O,7,LCO7,rocks,N_LG,transect
27932,24,12/23/2021,2021,12,25,3,LC,O,7,LCO7,rocks,N_LG,transect
27933,24,12/23/2021,2021,12,24,3,LC,O,7,LCO7,rocks,N_LG,transect
27934,24,12/23/2021,2021,12,19,3,LC,O,7,LCO7,rocks,N_LG,transect
27935,24,12/23/2021,2021,12,25,3,LC,O,7,LCO7,rocks,N_LG,transect
27936,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27937,24,12/23/2021,2021,12,20,3,LC,O,7,LCO7,rocks,N_LG,transect
27938,24,12/23/2021,2021,12,15,3,LC,O,7,LCO7,rocks,N_LG,transect
27939,24,12/23/2021,2021,12,18,3,LC,O,7,LCO7,rocks,N_LG,transect
27940,24,12/23/2021,2021,12,42,3,LC,O,7,LCO7,rocks,N_LG,transect
27941,24,12/23/2021,2021,12,69,3,LC,O,7,LCO7,rocks,N_LG,transect
27942,24,12/23/2021,2021,12,25,3,LC,O,7,LCO7,rocks,N_LG,transect
27943,24,12/23/2021,2021,12,35,3,LC,O,7,LCO7,rocks,N_LG,transect
27944,24,12/23/2021,2021,12,54,3,LC,O,7,LCO7,rocks,N_LG,transect
27945,24,12/23/2021,2021,12,46,3,LC,O,7,LCO7,rocks,N_LG,transect
27946,24,12/23/2021,2021,12,53,3,LC,O,7,LCO7,rocks,N_LG,transect
27947,24,12/23/2021,2021,12,32,3,LC,O,7,LCO7,rocks,N_LG,transect
27948,24,12/23/2021,2021,12,16,3,LC,O,7,LCO7,rocks,N_LG,transect
27949,24,12/23/2021,2021,12,49,3,LC,O,7,LCO7,rocks,N_LG,transect
27950,24,12/23/2021,2021,12,36,3,LC,O,7,LCO7,rocks,N_LG,transect
27951,24,12/23/2021,2021,12,20,3,LC,O,7,LCO7,rocks,N_LG,transect
27952,24,12/23/2021,2021,12,39,3,LC,O,7,LCO7,rocks,N_LG,transect
27953,24,12/23/2021,2021,12,24,3,LC,O,7,LCO7,rocks,N_LG,transect
27954,24,12/23/2021,2021,12,31,3,LC,O,7,LCO7,rocks,N_LG,transect
27955,24,12/23/2021,2021,12,25,3,LC,O,7,LCO7,rocks,N_LG,transect
27956,24,12/23/2021,2021,12,15,3,LC,O,7,LCO7,rocks,N_LG,transect
27957,24,12/23/2021,2021,12,16,3,LC,O,7,LCO7,rocks,N_LG,transect
27958,24,12/23/2021,2021,12,19,3,LC,O,7,LCO7,rocks,N_LG,transect
27959,24,12/23/2021,2021,12,26,3,LC,O,7,LCO7,rocks,N_LG,transect
27960,24,12/23/2021,2021,12,14,3,LC,O,7,LCO7,rocks,N_LG,transect
27961,24,12/23/2021,2021,12,12,3,LC,O,7,LCO7,rocks,N_LG,transect
27962,24,12/23/2021,2021,12,21,3,LC,O,7,LCO7,rocks,N_LG,transect
27963,24,12/23/2021,2021,12,27,3,LC,O,7,LCO7,rocks,N_LG,transect
27964,24,12/23/2021,2021,12,61,3,LC,O,7,LCO7,rocks,N_LG,transect
27965,24,12/23/2021,2021,12,23,3,LC,O,7,LCO7,rocks,N_LG,transect
27966,24,12/23/2021,2021,12,16,3,LC,O,7,LCO7,rocks,N_LG,transect
27967,24,12/23/2021,2021,12,42,3,LC,O,7,LCO7,rocks,N_LG,transect
27968,24,12/23/2021,2021,12,53,3,LC,O,7,LCO7,rocks,N_LG,transect
27969,24,12/23/2021,2021,12,33,3,LC,O,7,LCO7,rocks,N_LG,transect
27970,24,1/4/2022,2022,1,20,3,LC,O,19,LCO19,rocks,N_LG,transect
27971,24,1/4/2022,2022,1,30,3,LC,O,19,LCO19,rocks,N_LG,transect
27972,24,1/4/2022,2022,1,56,3,LC,O,19,LCO19,rocks,N_LG,transect
27973,24,1/4/2022,2022,1,35,3,LC,O,19,LCO19,rocks,N_LG,transect
27974,24,1/4/2022,2022,1,31,3,LC,O,19,LCO19,rocks,N_LG,transect
27975,24,1/4/2022,2022,1,34,3,LC,O,19,LCO19,rocks,N_LG,transect
27976,24,1/4/2022,2022,1,22,3,LC,O,19,LCO19,rocks,N_LG,transect
27977,24,1/4/2022,2022,1,47,3,LC,O,19,LCO19,rocks,N_LG,transect
27978,24,1/4/2022,2022,1,51,3,LC,O,19,LCO19,rocks,N_LG,transect
27979,24,1/4/2022,2022,1,27,3,LC,O,19,LCO19,rocks,N_LG,transect
27980,24,1/4/2022,2022,1,17,3,LC,O,19,LCO19,rocks,N_LG,transect
27981,24,1/4/2022,2022,1,24,3,LC,O,19,LCO19,rocks,N_LG,transect
27982,24,1/4/2022,2022,1,14,3,LC,O,19,LCO19,rocks,N_LG,transect
27983,24,1/4/2022,2022,1,12,3,LC,O,19,LCO19,rocks,N_LG,transect
27984,24,1/4/2022,2022,1,19,3,LC,O,19,LCO19,rocks,N_LG,transect
27985,24,1/4/2022,2022,1,29,3,LC,O,19,LCO19,rocks,N_LG,transect
27986,24,1/4/2022,2022,1,17,3,LC,O,19,LCO19,rocks,N_LG,transect
27987,24,1/4/2022,2022,1,30,3,LC,O,19,LCO19,rocks,N_LG,transect
27988,24,1/4/2022,2022,1,18,3,LC,O,19,LCO19,rocks,N_LG,transect
27989,24,1/4/2022,2022,1,32,3,LC,O,19,LCO19,rocks,N_LG,transect
27990,24,1/4/2022,2022,1,41,3,LC,O,19,LCO19,rocks,N_LG,transect
27991,24,1/4/2022,2022,1,24,3,LC,O,19,LCO19,rocks,N_LG,transect
27992,24,1/4/2022,2022,1,45,3,LC,O,19,LCO19,rocks,N_LG,transect
27993,24,1/4/2022,2022,1,43,3,LC,O,19,LCO19,rocks,N_LG,transect
27994,24,1/4/2022,2022,1,26,3,LC,O,19,LCO19,rocks,N_LG,transect
27995,24,1/4/2022,2022,1,16,3,LC,O,19,LCO19,rocks,N_LG,transect
27996,24,1/4/2022,2022,1,32,3,LC,O,19,LCO19,rocks,N_LG,transect
27997,24,1/4/2022,2022,1,11,3,LC,O,19,LCO19,rocks,N_LG,transect
27998,24,1/4/2022,2022,1,30,3,LC,O,19,LCO19,rocks,N_LG,transect
27999,24,1/4/2022,2022,1,32,3,LC,O,19,LCO19,rocks,N_LG,transect
28000,24,1/4/2022,2022,1,21,3,LC,O,19,LCO19,rocks,N_LG,transect
28001,24,1/4/2022,2022,1,14,3,LC,O,19,LCO19,rocks,N_LG,transect
28002,24,1/4/2022,2022,1,25,3,LC,O,19,LCO19,rocks,N_LG,transect
28003,24,1/4/2022,2022,1,21,3,LC,O,19,LCO19,rocks,N_LG,transect
28004,24,1/4/2022,2022,1,13,3,LC,O,19,LCO19,rocks,N_LG,transect
28005,24,1/4/2022,2022,1,22,3,LC,O,19,LCO19,rocks,N_LG,transect
28006,24,1/4/2022,2022,1,14,3,LC,O,19,LCO19,rocks,N_LG,transect
28007,24,1/4/2022,2022,1,19,3,LC,O,19,LCO19,rocks,N_LG,transect
28008,24,1/4/2022,2022,1,14,3,LC,O,19,LCO19,rocks,N_LG,transect
28009,24,1/4/2022,2022,1,11,3,LC,O,19,LCO19,rocks,N_LG,transect
28010,24,1/4/2022,2022,1,10,3,LC,O,19,LCO19,rocks,N_LG,transect
28011,24,1/4/2022,2022,1,17,3,LC,O,19,LCO19,rocks,N_LG,transect
28012,24,1/4/2022,2022,1,11,3,LC,O,19,LCO19,rocks,N_LG,transect
28013,24,1/4/2022,2022,1,19,3,LC,O,19,LCO19,rocks,N_LG,transect
28014,24,1/4/2022,2022,1,21,3,LC,O,19,LCO19,rocks,N_LG,transect
28015,24,1/4/2022,2022,1,16,3,LC,O,19,LCO19,rocks,N_LG,transect
28016,24,1/4/2022,2022,1,22,3,LC,O,19,LCO19,rocks,N_LG,transect
28017,24,1/4/2022,2022,1,24,3,LC,O,19,LCO19,rocks,N_LG,transect
28018,24,1/4/2022,2022,1,43,3,LC,O,19,LCO19,rocks,N_LG,transect
28019,24,1/4/2022,2022,1,20,3,LC,O,19,LCO19,rocks,N_LG,transect
28020,24,1/4/2022,2022,1,13,3,LC,O,19,LCO19,rocks,N_LG,transect
28021,24,1/4/2022,2022,1,22,3,LC,O,19,LCO19,rocks,N_LG,transect
28022,24,1/4/2022,2022,1,19,3,LC,O,19,LCO19,rocks,N_LG,transect
28023,24,1/4/2022,2022,1,10,3,LC,O,19,LCO19,rocks,N_LG,transect
28024,24,1/4/2022,2022,1,11,3,LC,O,19,LCO19,rocks,N_LG,transect
28025,24,1/4/2022,2022,1,27,3,LC,O,19,LCO19,rocks,N_LG,transect
28026,24,1/4/2022,2022,1,17,3,LC,O,19,LCO19,rocks,N_LG,transect
28027,24,1/4/2022,2022,1,26,3,LC,O,19,LCO19,rocks,N_LG,transect
28028,24,1/4/2022,2022,1,16,3,LC,O,19,LCO19,rocks,N_LG,transect
28029,24,1/4/2022,2022,1,45,3,LC,O,19,LCO19,rocks,N_LG,transect
28030,24,1/4/2022,2022,1,41,3,LC,O,19,LCO19,rocks,N_LG,transect
28031,24,1/4/2022,2022,1,53,3,LC,O,19,LCO19,rocks,N_LG,transect
28032,24,1/4/2022,2022,1,25,3,LC,O,19,LCO19,rocks,N_LG,transect
28033,24,1/4/2022,2022,1,35,3,LC,O,19,LCO19,rocks,N_LG,transect
28034,24,1/4/2022,2022,1,37,3,LC,O,19,LCO19,rocks,N_LG,transect
28035,24,1/4/2022,2022,1,16,3,LC,O,19,LCO19,rocks,N_LG,transect
28036,24,1/4/2022,2022,1,36,3,LC,O,19,LCO19,rocks,N_LG,transect
28037,24,1/4/2022,2022,1,40,3,LC,O,19,LCO19,rocks,N_LG,transect
28038,24,1/4/2022,2022,1,33,3,LC,O,19,LCO19,rocks,N_LG,transect
28039,24,1/4/2022,2022,1,16,3,LC,O,19,LCO19,rocks,N_LG,transect
28040,24,1/4/2022,2022,1,34,3,LC,O,19,LCO19,rocks,N_LG,transect
28041,24,1/4/2022,2022,1,18,3,LC,O,19,LCO19,rocks,N_LG,transect
28042,24,1/4/2022,2022,1,35,3,LC,O,19,LCO19,rocks,N_LG,transect
28043,24,1/4/2022,2022,1,27,3,LC,O,19,LCO19,rocks,N_LG,transect
28044,24,1/4/2022,2022,1,34,3,LC,O,19,LCO19,rocks,N_LG,transect
28045,24,1/4/2022,2022,1,39,3,LC,O,19,LCO19,rocks,N_LG,transect
28046,24,1/4/2022,2022,1,42,3,LC,O,19,LCO19,rocks,N_LG,transect
28047,24,1/4/2022,2022,1,21,3,LC,O,19,LCO19,rocks,N_LG,transect
28048,24,1/4/2022,2022,1,14,3,LC,O,19,LCO19,rocks,N_LG,transect
28049,24,1/4/2022,2022,1,36,3,LC,O,19,LCO19,rocks,N_LG,transect
28050,24,1/4/2022,2022,1,17,3,LC,O,19,LCO19,rocks,N_LG,transect
28051,24,1/4/2022,2022,1,31,3,LC,O,19,LCO19,rocks,N_LG,transect
28052,24,1/4/2022,2022,1,40,3,LC,O,19,LCO19,rocks,N_LG,transect
28053,24,1/4/2022,2022,1,22,3,LC,O,19,LCO19,rocks,N_LG,transect
28054,24,1/4/2022,2022,1,44,3,LC,O,19,LCO19,rocks,N_LG,transect
28055,24,1/4/2022,2022,1,30,3,LC,O,19,LCO19,rocks,N_LG,transect
28056,24,1/4/2022,2022,1,33,3,LC,O,19,LCO19,rocks,N_LG,transect
28057,24,1/4/2022,2022,1,42,3,LC,O,19,LCO19,rocks,N_LG,transect
28058,24,1/4/2022,2022,1,35,3,LC,O,19,LCO19,rocks,N_LG,transect
28059,24,1/4/2022,2022,1,46,3,LC,O,19,LCO19,rocks,N_LG,transect
28060,24,1/4/2022,2022,1,55,3,LC,O,19,LCO19,rocks,N_LG,transect
28061,24,1/4/2022,2022,1,39,3,LC,O,19,LCO19,rocks,N_LG,transect
28062,24,1/4/2022,2022,1,25,3,LC,O,19,LCO19,rocks,N_LG,transect
28063,24,1/4/2022,2022,1,23,3,LC,O,19,LCO19,rocks,N_LG,transect
28064,24,1/4/2022,2022,1,39,3,LC,O,19,LCO19,rocks,N_LG,transect
28065,24,1/4/2022,2022,1,30,3,LC,O,19,LCO19,rocks,N_LG,transect
28066,24,1/4/2022,2022,1,36,3,LC,O,19,LCO19,rocks,N_LG,transect
28067,24,1/4/2022,2022,1,29,3,LC,O,19,LCO19,rocks,N_LG,transect
28068,24,1/4/2022,2022,1,34,3,LC,O,19,LCO19,rocks,N_LG,transect
28069,24,1/4/2022,2022,1,28,3,LC,O,19,LCO19,rocks,N_LG,transect
28070,24,1/4/2022,2022,1,19,3,LC,O,19,LCO19,rocks,N_LG,transect
28071,24,1/4/2022,2022,1,34,3,LC,O,19,LCO19,rocks,N_LG,transect
28072,24,1/4/2022,2022,1,28,3,LC,O,19,LCO19,rocks,N_LG,transect
28073,24,1/4/2022,2022,1,23,3,LC,O,19,LCO19,rocks,N_LG,transect
28074,24,1/4/2022,2022,1,30,3,LC,O,19,LCO19,rocks,N_LG,transect
